tema;canal;titulo;score;likes;dislikes;link;user;comment
Entertainment;TopGear;AARON PAUL Behind the Scenes On TOP GEAR in the Reasonably Priced Car  March 10 BBC AMERICA;4.88889;140;4;qDDH4YGihyg;Sean Tee;lol he pronounces koenigsegg as koniseg
Entertainment;TopGear;AARON PAUL Behind the Scenes On TOP GEAR in the Reasonably Priced Car  March 10 BBC AMERICA;4.88889;140;4;qDDH4YGihyg;Jacob Wilson;Only 1 Hour and 6 Minutes left until Top Gear Series 21 Episode 6: The Burma Special Part 12 airs at 8:00pm on BBC Two in the United Kingdom
Entertainment;TopGear;AARON PAUL Behind the Scenes On TOP GEAR in the Reasonably Priced Car  March 10 BBC AMERICA;4.88889;140;4;qDDH4YGihyg;Freja Sibbern;Yeah Cars bitch
Entertainment;TopGear;AARON PAUL Behind the Scenes On TOP GEAR in the Reasonably Priced Car  March 10 BBC AMERICA;4.88889;140;4;qDDH4YGihyg;derek400004;bitch
Entertainment;TopGear;Daniel Ricciardo breaks record at Top Gear Festival Sydney;5;3;0;SlzgWT_TYzI;Surprise Kids;This guy almost burst my eardrums today when he set the track record An Aussie hero
Entertainment;TopGear;Daniel Ricciardo breaks record at Top Gear Festival Sydney;5;3;0;SlzgWT_TYzI;JiggyPigggy;cool :D
Entertainment;TopGear;Most Colourful Drift  Crash ever Top Gear Festival Australia 2014;4.6;9;1;C3Hs82d2nZg;Surprise Kids;Something different for us today we went to the Top Gear Festival and loved the drifting and the fender bender action
Entertainment;TopGear;Most Colourful Drift  Crash ever Top Gear Festival Australia 2014;4.6;9;1;C3Hs82d2nZg;Jedd Aye;smokin
Entertainment;TopGear;Most Colourful Drift  Crash ever Top Gear Festival Australia 2014;4.6;9;1;C3Hs82d2nZg;Jedd Colin;haha thats epic pretty burnouts who would have thought
Entertainment;TopGear;Most Colourful Drift  Crash ever Top Gear Festival Australia 2014;4.6;9;1;C3Hs82d2nZg;JiggyPigggy;haha nice :D
Entertainment;TopGear;Most Colourful Drift  Crash ever Top Gear Festival Australia 2014;4.6;9;1;C3Hs82d2nZg;Surprise Kids;Something different for our channel today we went to Top Gear Festival and loved the drifting  fender bender action
Entertainment;TopGear;Top Gear Festival Sydney 2014;5;18;0;fseCfF0-zKM;Amin Omran;i havent seen the dragster on youtube yet :(
Entertainment;TopGear;Top Gear Festival Sydney 2014;5;18;0;fseCfF0-zKM;Mark McKellar;cheers couldnt make it this year
Entertainment;TopGear;Top Gear Festival Sydney 2014;5;18;0;fseCfF0-zKM;wrenchy33;Great work mate thanks for uploading
Entertainment;TopGear;Top Gear Prank Goes Horribly Wrong  Car Crashes Off Cliff;5;10;0;zU6rxbrHLvk;SweCaspMinecraft;Lmao
Entertainment;TopGear;Top Gear Prank Goes Horribly Wrong  Car Crashes Off Cliff;5;10;0;zU6rxbrHLvk;Barney Blake;Haha lol
Entertainment;TopGear;Top Gear Prank Goes Horribly Wrong  Car Crashes Off Cliff;5;10;0;zU6rxbrHLvk;512 mpx;goog video
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Anselmo Fernandes;Its already finished Wow that was short
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Jacob Wilson;Top Gear Series 21 is the last Series in the current Top Gear Thats surprising I am sure this Studio will be missed
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Jonhy Marquez;I hope they test the Corvette in the next season
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Jesus Lemus;Koenigsegg one:1 review please :) 
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Kenneth Tang;Why are their seasons getting shorter and shorter only 5 studio episodes :(
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;jakethetank99;hey just to let the britbongs know Im america a series is the entire run of the show for us a Season is a Series for you so us americans heard them say last shoot of the series makes us think that the show is ending forever
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;DyGenKaiser;Wait So this means no P1 vs 918 D:
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;josh kehoe;Why is everyone crying Theyre not stopping and there will be a season 22
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Tony Teichroeb;I was really hoping for a corvette and gt3 test (among others but those namly) 
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Mary Olsen;They never let James finish a sentence do they Hmmm
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Sheila Friend;TopGear
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;MrAngusboy;Is this the actual series finale  Noooooooooo I love you guys and dont quit top gear Im crying now :( :( :( why are you closing the doors and turning out the lights and saying we will never be here again
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;carsjfish;Hi
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;axlepacroz;Jeremy put your foot down in the Agera R already  it doesnt get any faster than that MAKE IT HAPPEN  
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;volikoto;they didnt make a review of the ferrari laferrari yet what the heck
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Mizgoodie38;episodes 6 and 7 are in Burma hence not a studio show
Entertainment;TopGear;JEREMY CLARKSON RICHARD HAMMOND  JAMES MAYs Favorite Moments from TOP GEAR Series 21;4.83099;272;12;Lh167mqVNfc;Jim Pan;
Entertainment;TopGear;Top Gear Cycling Public Information Advert 4 (Righteousness) HD CC;5;6;0;wv7aIr-56AE;Alex Martino;This one made me laugh the most lmao
Entertainment;TopGear;Top Gear Cycling Public Information Advert 4 (Righteousness) HD CC;5;6;0;wv7aIr-56AE;YanntheGollum;this one is the best i think :)
Entertainment;TopGear;Top Gear Cycling Public Information Advert 4 (Righteousness) HD CC;5;6;0;wv7aIr-56AE;YanntheGollum;Top gear are bloody brilliant and these PSO are amazing :)
Entertainment;TopGear;Top Gear Cycling Public Information Advert 2 (Act Your Age) HD CC;4.38462;22;4;8aqnaVP5g3I;TheSmithersy;So true
Entertainment;TopGear;Top Gear Cycling Public Information Advert 2 (Act Your Age) HD CC;4.38462;22;4;8aqnaVP5g3I;Jay Miller;Ahhaha Very good Also get fat
Entertainment;TopGear;Top Gear: Porsche 918: s21e05:;1.58427;13;76;wYGwZVPb2vQ;djorbitek;If you cannot read the description then is it fair to abuse the uploader for your own lack of ability to read the description
Entertainment;TopGear;Top Gear: Porsche 918: s21e05:;1.58427;13;76;wYGwZVPb2vQ;djorbitek;Check out this video on YouTube:
Entertainment;TopGear;Top Gear: Porsche 918: s21e05:;1.58427;13;76;wYGwZVPb2vQ;djorbitek;Porshe 918
Entertainment;TopGear;Top Gear: Porsche 918: s21e05:;1.58427;13;76;wYGwZVPb2vQ;djorbitek;Its full hd images from Top Gear series21 episode05 The one with the Porsche 918 I have the full video also but naturally posting the full hour long episode would break copyright laws :)
Entertainment;TopGear;Top Gear: Porsche 918: s21e05:;1.58427;13;76;wYGwZVPb2vQ;Mike Kmetiuk;what a fuckin loser
Entertainment;TopGear;Top Gear: Porsche 918: s21e05:;1.58427;13;76;wYGwZVPb2vQ;sevenseasvoyager;This video is not what the title suggests Simply still images to music Waste of time
Entertainment;TopGear;Top Gear: Porsche 918: s21e05:;1.58427;13;76;wYGwZVPb2vQ;Nathan Catindoy;10:21 of wasted time
Entertainment;TopGear;Top Gear: Porsche 918: s21e05:;1.58427;13;76;wYGwZVPb2vQ;electrictroy2010;This car does NOT get 70mpg It gets 30mpg after the battery is empty (any trip longer than 20 miles) Youd be betteroff buying a Prius or CRZ that get around 50mpg no matter how far you drive
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Markus Jungbluth;That is just hilarious I am sealing the gaps so no radiation comes in :D
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Renu Agarwal;One questionHammond was pulled over by policeused to stop and accelerate to waste fuel and time and still at last Clarkson was behind himStaging Failed
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Benjay1975;yawn
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Terrabyte;they should do a burnout LOL
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Andro A;Jeremy is deadanyways xD
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;SolaceAndBane;This is so funny
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;justfakeit888;I was waiting for the engine to blow Jeez thats like 5k miles they put on just in that short stretch
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;jeffrey625625;A american gas guzzler will do this job easily own one myself and am proud of it
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Quentyn73;Another boring episode of plain stupidity
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;hatboxful;They are now in hell now the Ukrainians
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Fajar Suryantoro;Top Granddaddies And I still love to see them in action
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;GamaBoy1999;Why did you edit out the part where they went into chernobyl and jeremy ran out of petrol near the amusment park
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;MalteseOpTiCx;where can i see the ending
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;RichardDoesYT;Dear BBC What Series is this So that I can buy this when it comes out :D
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;King Jake;Mays hair is truly something to be marvelled at here its so long and luscious not gold like a princess but like an expensive platinum or rhodium what an Angel
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;johnny crossar;The trouble in Ukraine was cause by top gear and top gear only Its Syria all over again
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Mark Batarina;Hummer H1  towing a Boeing 777  1 mile per tank
Entertainment;TopGear;A race to run out of fuel in Ukraine  Top Gear: Series 21 Episode 3  BBC Two;4.91508;1337;29;5YtVV1VJ4f8;Str4t0sPh3rE;I wouldve1) Turn all the lights radio aircond to maximum2) Roll down all windows to create wind drag3) Drive with the handbrake up4) Fill the car with a jackshitload of sand dirt rubbish
